timestamp,open,high,low,close,volume
2026-07-31T09:15:00+05:30,24407.5,24440.0,24405.5,24435.0,692
2026-07-31T09:16:00+05:30,24436.5,24440.0,24416.0,24420.0,352
2026-07-31T09:17:00+05:30,24420.0,24432.7,24417.5,24425.0,435
2026-07-31T09:18:00+05:30,24425.0,24428.5,24417.0,24427.0,296
2026-07-31T09:19:00+05:30,24427.9,24428.9,24420.0,24422.0,210
2026-07-31T09:20:00+05:30,24422.0,24425.0,24415.0,24415.0,163
2026-07-31T09:21:00+05:30,24415.0,24420.0,24411.0,24419.0,145
2026-07-31T09:22:00+05:30,24419.0,24428.0,24418.3,24428.0,207
2026-07-31T09:23:00+05:30,24428.0,24439.2,24421.8,24430.0,299
2026-07-31T09:24:00+05:30,24424.5,24433.0,24420.0,24430.9,150
2026-07-31T09:25:00+05:30,24430.3,24432.3,24415.0,24420.0,204
2026-07-31T09:26:00+05:30,24417.0,24425.3,24415.0,24419.0,67
2026-07-31T09:27:00+05:30,24419.0,24425.0,24415.1,24418.1,51
2026-07-31T09:28:00+05:30,24420.0,24425.0,24407.5,24410.0,219
2026-07-31T09:29:00+05:30,24410.0,24415.0,24405.0,24409.9,98
2026-07-31T09:30:00+05:30,24408.5,24410.0,24392.0,24393.0,240
2026-07-31T09:31:00+05:30,24398.9,24407.1,24392.0,24400.1,161
2026-07-31T09:32:00+05:30,24400.1,24402.8,24386.1,24388.7,130
2026-07-31T09:33:00+05:30,24388.7,24398.2,24385.6,24385.6,88
2026-07-31T09:34:00+05:30,24386.0,24397.0,24379.0,24385.0,230
2026-07-31T09:35:00+05:30,24381.5,24385.0,24379.0,24379.0,95
2026-07-31T09:36:00+05:30,24378.0,24385.0,24375.0,24380.0,170
2026-07-31T09:37:00+05:30,24385.0,24385.0,24370.2,24372.7,125
2026-07-31T09:38:00+05:30,24377.0,24380.0,24370.0,24371.3,149
2026-07-31T09:39:00+05:30,24372.9,24387.6,24371.0,24387.6,166
2026-07-31T09:40:00+05:30,24385.0,24387.8,24380.0,24385.0,131
2026-07-31T09:41:00+05:30,24385.4,24400.0,24385.4,24390.0,87
2026-07-31T09:42:00+05:30,24399.0,24400.0,24390.1,24400.0,61
2026-07-31T09:43:00+05:30,24399.0,24412.0,24399.0,24403.0,179
2026-07-31T09:44:00+05:30,24411.0,24418.0,24402.5,24418.0,327
2026-07-31T09:45:00+05:30,24418.0,24418.8,24404.0,24405.0,123
2026-07-31T09:46:00+05:30,24409.9,24411.0,24395.0,24411.0,109
2026-07-31T09:47:00+05:30,24414.8,24418.0,24401.0,24412.0,63
2026-07-31T09:48:00+05:30,24418.9,24420.0,24411.6,24419.0,121
2026-07-31T09:49:00+05:30,24420.0,24420.1,24415.0,24420.1,82
2026-07-31T09:50:00+05:30,24420.1,24424.8,24410.9,24410.9,140
2026-07-31T09:51:00+05:30,24410.0,24410.8,24400.8,24402.0,45
