timestamp,open,high,low,close,volume
2026-08-07T09:15:00+05:30,24672.0,24685.0,24652.0,24670.1,549
2026-08-07T09:16:00+05:30,24673.9,24679.0,24670.0,24677.0,438
2026-08-07T09:17:00+05:30,24679.0,24685.0,24670.0,24670.0,232
2026-08-07T09:18:00+05:30,24670.0,24683.3,24669.5,24677.8,551
2026-08-07T09:19:00+05:30,24676.0,24678.8,24671.0,24675.0,70
2026-08-07T09:20:00+05:30,24675.0,24678.0,24665.0,24670.9,106
2026-08-07T09:21:00+05:30,24676.9,24679.0,24670.0,24679.0,46
2026-08-07T09:22:00+05:30,24673.1,24684.0,24670.1,24680.0,90
2026-08-07T09:23:00+05:30,24684.0,24689.8,24681.0,24689.0,120
2026-08-07T09:24:00+05:30,24689.9,24696.3,24682.6,24693.5,168
2026-08-07T09:25:00+05:30,24685.1,24692.5,24671.0,24685.0,223
2026-08-07T09:26:00+05:30,24682.5,24694.3,24682.1,24685.0,117
2026-08-07T09:27:00+05:30,24690.2,24692.9,24678.0,24692.0,57
2026-08-07T09:28:00+05:30,24691.9,24691.9,24675.0,24675.0,57
2026-08-07T09:29:00+05:30,24675.0,24686.9,24672.6,24685.9,39
2026-08-07T09:30:00+05:30,24685.9,24685.9,24675.0,24675.0,117
2026-08-07T09:31:00+05:30,24675.0,24678.0,24670.2,24675.0,59
2026-08-07T09:32:00+05:30,24675.0,24688.0,24673.1,24688.0,51
2026-08-07T09:33:00+05:30,24688.0,24691.0,24680.0,24680.0,121
2026-08-07T09:34:00+05:30,24687.7,24687.7,24674.4,24680.0,150
2026-08-07T09:35:00+05:30,24680.0,24682.0,24675.0,24682.0,20
2026-08-07T09:36:00+05:30,24680.1,24682.0,24680.0,24682.0,39
2026-08-07T09:37:00+05:30,24680.0,24687.3,24677.0,24679.0,53
2026-08-07T09:38:00+05:30,24678.0,24687.0,24678.0,24685.0,117
2026-08-07T09:39:00+05:30,24687.3,24689.1,24678.1,24680.1,26
2026-08-07T09:40:00+05:30,24688.0,24688.7,24677.0,24677.0,27
2026-08-07T09:41:00+05:30,24677.0,24685.0,24675.0,24680.0,52
2026-08-07T09:42:00+05:30,24679.8,24685.0,24675.0,24680.0,39
2026-08-07T09:43:00+05:30,24676.5,24686.9,24675.1,24686.9,40
2026-08-07T09:44:00+05:30,24685.0,24696.0,24680.0,24696.0,108
2026-08-07T09:45:00+05:30,24696.0,24698.0,24679.3,24691.1,193
2026-08-07T09:46:00+05:30,24691.1,24692.6,24682.0,24688.3,183
2026-08-07T09:47:00+05:30,24683.3,24688.0,24676.0,24678.0,41
2026-08-07T09:48:00+05:30,24677.9,24688.3,24677.9,24688.3,43
2026-08-07T09:49:00+05:30,24688.3,24688.3,24678.0,24687.0,20
2026-08-07T09:50:00+05:30,24687.0,24690.0,24680.2,24690.0,32
2026-08-07T09:51:00+05:30,24689.0,24696.0,24685.0,24696.0,31
2026-08-07T09:52:00+05:30,24696.0,24696.0,24690.0,24696.0,8
2026-08-07T09:53:00+05:30,24695.0,24698.0,24692.0,24692.0,24
2026-08-07T09:54:00+05:30,24692.0,24698.0,24692.0,24698.0,32
2026-08-07T09:55:00+05:30,24698.0,24706.9,24695.0,24706.2,155
2026-08-07T09:56:00+05:30,24706.9,24707.0,24690.0,24700.0,97
2026-08-07T09:57:00+05:30,24700.0,24700.0,24692.0,24700.0,43
2026-08-07T09:58:00+05:30,24695.0,24701.0,24695.0,24701.0,17
2026-08-07T09:59:00+05:30,24701.9,24704.1,24699.0,24699.0,51
2026-08-07T10:00:00+05:30,24703.2,24703.2,24695.0,24695.0,29
2026-08-07T10:01:00+05:30,24700.0,24700.0,24695.0,24697.5,34
2026-08-07T10:02:00+05:30,24695.0,24697.2,24690.0,24690.0,43
2026-08-07T10:03:00+05:30,24690.0,24693.9,24684.0,24684.0,53
2026-08-07T10:04:00+05:30,24683.2,24690.0,24680.1,24689.0,33
2026-08-07T10:05:00+05:30,24682.1,24689.0,24680.3,24685.0,105
2026-08-07T10:06:00+05:30,24680.9,24688.0,24680.9,24688.0,41
2026-08-07T10:07:00+05:30,24684.6,24695.6,24684.6,24687.6,43
2026-08-07T10:08:00+05:30,24695.6,24695.6,24682.0,24682.0,33
2026-08-07T10:09:00+05:30,24683.9,24691.0,24682.0,24691.0,38
2026-08-07T10:10:00+05:30,24682.0,24690.0,24680.3,24680.3,43
2026-08-07T10:11:00+05:30,24682.0,24682.0,24680.1,24680.1,25
2026-08-07T10:12:00+05:30,24680.1,24686.3,24678.2,24678.2,35
2026-08-07T10:13:00+05:30,24680.0,24680.0,24670.0,24671.0,156
2026-08-07T10:14:00+05:30,24675.0,24680.0,24670.1,24670.5,37
2026-08-07T10:15:00+05:30,24670.1,24679.0,24663.0,24664.2,127
2026-08-07T10:16:00+05:30,24665.0,24669.0,24661.5,24666.1,151
2026-08-07T10:17:00+05:30,24665.0,24665.7,24660.0,24662.0,92
2026-08-07T10:18:00+05:30,24660.3,24660.3,24650.0,24650.5,408
2026-08-07T10:19:00+05:30,24650.5,24654.8,24645.0,24650.6,354
2026-08-07T10:20:00+05:30,24649.5,24655.0,24648.3,24652.0,96
2026-08-07T10:21:00+05:30,24654.9,24668.0,24650.0,24665.9,136
2026-08-07T10:22:00+05:30,24662.0,24663.5,24652.0,24654.0,80
2026-08-07T10:23:00+05:30,24654.0,24658.9,24650.0,24658.9,97
2026-08-07T10:24:00+05:30,24655.0,24655.0,24650.0,24652.0,46
2026-08-07T10:25:00+05:30,24651.0,24652.0,24649.2,24650.2,28
2026-08-07T10:26:00+05:30,24652.0,24658.0,24650.0,24651.9,32
2026-08-07T10:27:00+05:30,24651.9,24651.9,24650.0,24650.0,95
2026-08-07T10:28:00+05:30,24651.0,24651.0,24645.2,24645.2,108
2026-08-07T10:29:00+05:30,24645.2,24650.0,24641.0,24643.8,209
2026-08-07T10:30:00+05:30,24643.0,24650.0,24640.0,24641.0,92
2026-08-07T10:31:00+05:30,24648.8,24649.9,24641.0,24642.0,126
2026-08-07T10:32:00+05:30,24643.0,24643.0,24641.0,24642.0,54
2026-08-07T10:33:00+05:30,24643.0,24650.0,24642.0,24642.1,97
2026-08-07T10:34:00+05:30,24649.8,24649.9,24642.1,24647.5,50
2026-08-07T10:35:00+05:30,24647.5,24656.7,24642.5,24647.1,117
2026-08-07T10:36:00+05:30,24645.0,24647.1,24644.9,24645.0,38
2026-08-07T10:37:00+05:30,24645.0,24646.0,24642.0,24644.0,50
2026-08-07T10:38:00+05:30,24644.0,24656.9,24643.0,24656.9,46
2026-08-07T10:39:00+05:30,24657.0,24658.0,24644.1,24658.0,46
2026-08-07T10:40:00+05:30,24651.0,24655.3,24644.1,24647.5,150
2026-08-07T10:41:00+05:30,24647.5,24647.5,24643.0,24645.6,45
2026-08-07T10:42:00+05:30,24645.5,24645.5,24642.1,24643.5,34
2026-08-07T10:43:00+05:30,24643.3,24643.5,24642.0,24643.2,63
2026-08-07T10:44:00+05:30,24642.0,24646.0,24641.0,24646.0,51
2026-08-07T10:45:00+05:30,24646.0,24650.0,24646.0,24650.0,33
2026-08-07T10:46:00+05:30,24650.0,24653.1,24643.2,24646.0,46
2026-08-07T10:47:00+05:30,24655.3,24658.0,24646.0,24657.7,62
2026-08-07T10:48:00+05:30,24657.0,24657.0,24650.0,24655.6,18
2026-08-07T10:49:00+05:30,24655.5,24655.5,24651.1,24651.1,26
2026-08-07T10:50:00+05:30,24650.9,24650.9,24646.0,24649.0,42
2026-08-07T10:51:00+05:30,24649.0,24650.3,24647.0,24649.9,28
2026-08-07T10:52:00+05:30,24649.9,24650.3,24645.0,24650.3,87
2026-08-07T10:53:00+05:30,24649.0,24662.7,24649.0,24655.0,31
2026-08-07T10:54:00+05:30,24651.0,24662.0,24650.0,24655.0,21
2026-08-07T10:55:00+05:30,24654.9,24662.8,24654.0,24662.1,21
2026-08-07T10:56:00+05:30,24655.1,24663.4,24654.1,24654.1,18
2026-08-07T10:57:00+05:30,24662.9,24662.9,24654.1,24662.6,17
2026-08-07T10:58:00+05:30,24660.0,24662.0,24650.1,24650.1,20
2026-08-07T10:59:00+05:30,24660.1,24660.1,24647.9,24650.0,26
2026-08-07T11:00:00+05:30,24647.0,24654.7,24644.2,24644.7,34
2026-08-07T11:01:00+05:30,24654.4,24654.4,24640.5,24643.4,82
2026-08-07T11:02:00+05:30,24643.4,24653.1,24640.5,24642.0,31
2026-08-07T11:03:00+05:30,24652.3,24652.3,24625.0,24625.3,473
2026-08-07T11:04:00+05:30,24627.0,24630.0,24625.0,24625.4,104
2026-08-07T11:05:00+05:30,24627.0,24640.0,24625.0,24631.9,130
2026-08-07T11:06:00+05:30,24631.5,24645.0,24631.5,24634.7,41
2026-08-07T11:07:00+05:30,24634.7,24645.0,24633.0,24644.0,35
2026-08-07T11:08:00+05:30,24644.6,24644.6,24644.0,24644.6,12
2026-08-07T11:09:00+05:30,24644.6,24644.6,24633.8,24640.0,88
2026-08-07T11:10:00+05:30,24640.0,24648.0,24639.0,24639.0,55
2026-08-07T11:11:00+05:30,24640.0,24640.0,24635.4,24640.0,45
2026-08-07T11:12:00+05:30,24635.4,24640.0,24634.2,24640.0,56
2026-08-07T11:13:00+05:30,24640.0,24640.0,24635.0,24639.9,17
2026-08-07T11:14:00+05:30,24639.9,24640.0,24635.2,24635.2,12
2026-08-07T11:15:00+05:30,24639.9,24647.1,24632.0,24632.0,110
2026-08-07T11:16:00+05:30,24632.4,24640.0,24631.0,24633.9,72
2026-08-07T11:17:00+05:30,24633.9,24633.9,24630.0,24633.6,56
2026-08-07T11:18:00+05:30,24633.0,24633.5,24630.0,24630.0,64
2026-08-07T11:19:00+05:30,24631.0,24631.0,24627.1,24630.8,101
2026-08-07T11:20:00+05:30,24630.8,24636.0,24630.8,24631.5,91
2026-08-07T11:21:00+05:30,24634.0,24648.0,24633.3,24636.0,106
2026-08-07T11:22:00+05:30,24647.7,24648.5,24638.2,24640.0,38
2026-08-07T11:23:00+05:30,24640.0,24645.7,24640.0,24645.0,35
2026-08-07T11:24:00+05:30,24645.0,24645.0,24642.0,24644.8,29
2026-08-07T11:25:00+05:30,24643.6,24657.5,24642.5,24656.9,201
2026-08-07T11:26:00+05:30,24657.4,24658.0,24649.2,24654.5,26
2026-08-07T11:27:00+05:30,24652.9,24659.0,24652.9,24659.0,36
2026-08-07T11:28:00+05:30,24659.8,24665.0,24659.8,24664.0,82
2026-08-07T11:29:00+05:30,24664.0,24670.0,24660.0,24660.0,69
2026-08-07T11:30:00+05:30,24658.0,24663.1,24654.4,24660.0,60
2026-08-07T11:31:00+05:30,24655.2,24663.0,24655.0,24660.0,79
2026-08-07T11:32:00+05:30,24655.1,24657.5,24645.8,24657.0,29
2026-08-07T11:33:00+05:30,24647.1,24657.5,24647.1,24657.5,5
2026-08-07T11:34:00+05:30,24657.5,24660.0,24651.0,24659.0,12
2026-08-07T11:35:00+05:30,24655.0,24659.0,24651.0,24655.0,30
2026-08-07T11:36:00+05:30,24656.0,24656.0,24652.0,24652.0,14
2026-08-07T11:37:00+05:30,24655.0,24661.9,24655.0,24661.9,28
2026-08-07T11:38:00+05:30,24659.8,24660.0,24658.0,24658.0,12
2026-08-07T11:39:00+05:30,24660.0,24663.0,24659.8,24659.8,33
2026-08-07T11:40:00+05:30,24658.0,24663.2,24655.0,24663.2,22
2026-08-07T11:41:00+05:30,24655.1,24663.5,24655.0,24661.0,35
2026-08-07T11:42:00+05:30,24655.0,24662.2,24655.0,24660.0,19
2026-08-07T11:43:00+05:30,24660.0,24662.0,24656.7,24656.7,22
2026-08-07T11:44:00+05:30,24656.7,24660.0,24656.0,24659.9,50
2026-08-07T11:45:00+05:30,24658.0,24663.7,24656.0,24660.0,55
2026-08-07T11:46:00+05:30,24658.0,24659.8,24655.0,24656.0,25
2026-08-07T11:47:00+05:30,24656.0,24656.0,24649.0,24649.0,18
