timestamp,open,high,low,close,volume
2026-08-05T09:15:00+05:30,24715.0,24720.0,24676.1,24719.9,2069
2026-08-05T09:16:00+05:30,24718.0,24725.0,24701.1,24715.0,919
2026-08-05T09:17:00+05:30,24712.0,24720.5,24712.0,24716.2,719
2026-08-05T09:18:00+05:30,24717.5,24725.0,24714.8,24724.2,858
2026-08-05T09:19:00+05:30,24724.4,24725.0,24715.0,24719.1,394
2026-08-05T09:20:00+05:30,24719.1,24721.9,24717.0,24717.8,368
2026-08-05T09:21:00+05:30,24718.4,24725.0,24717.5,24720.2,481
2026-08-05T09:22:00+05:30,24720.3,24726.0,24709.9,24712.6,621
2026-08-05T09:23:00+05:30,24710.5,24715.0,24700.8,24705.0,726
2026-08-05T09:24:00+05:30,24705.0,24712.0,24702.3,24708.0,277
2026-08-05T09:25:00+05:30,24706.7,24709.7,24700.0,24700.0,170
2026-08-05T09:26:00+05:30,24708.9,24708.9,24691.3,24691.5,291
2026-08-05T09:27:00+05:30,24691.3,24704.0,24691.2,24692.6,167
2026-08-05T09:28:00+05:30,24693.1,24700.0,24692.7,24700.0,168
2026-08-05T09:29:00+05:30,24698.0,24709.9,24696.7,24708.0,148
2026-08-05T09:30:00+05:30,24710.0,24710.8,24689.1,24695.6,201
2026-08-05T09:31:00+05:30,24696.7,24699.0,24686.2,24699.0,341
2026-08-05T09:32:00+05:30,24695.0,24705.0,24691.2,24700.4,126
2026-08-05T09:33:00+05:30,24705.0,24710.0,24697.6,24700.3,188
2026-08-05T09:34:00+05:30,24700.8,24710.0,24695.1,24701.0,86
2026-08-05T09:35:00+05:30,24700.0,24704.5,24690.0,24695.0,91
2026-08-05T09:36:00+05:30,24695.1,24704.9,24691.0,24700.0,69
2026-08-05T09:37:00+05:30,24698.9,24703.7,24692.0,24692.0,114
2026-08-05T09:38:00+05:30,24691.0,24699.0,24688.9,24699.0,85
2026-08-05T09:39:00+05:30,24698.0,24710.0,24692.6,24707.0,120
2026-08-05T09:40:00+05:30,24707.0,24710.0,24699.0,24710.0,138
2026-08-05T09:41:00+05:30,24710.0,24715.0,24703.0,24714.0,123
2026-08-05T09:42:00+05:30,24714.0,24715.0,24705.0,24708.0,79
2026-08-05T09:43:00+05:30,24710.0,24714.0,24705.0,24710.0,71
2026-08-05T09:44:00+05:30,24706.1,24714.0,24703.1,24710.0,120
2026-08-05T09:45:00+05:30,24713.9,24716.0,24702.1,24705.0,99
2026-08-05T09:46:00+05:30,24705.0,24705.0,24699.0,24705.0,151
2026-08-05T09:47:00+05:30,24704.0,24714.8,24701.5,24713.8,77
2026-08-05T09:48:00+05:30,24712.9,24716.8,24700.0,24714.0,97
2026-08-05T09:49:00+05:30,24715.0,24718.8,24712.0,24718.8,164
2026-08-05T09:50:00+05:30,24718.0,24718.8,24703.0,24715.5,492
2026-08-05T09:51:00+05:30,24703.0,24717.1,24700.0,24703.8,453
2026-08-05T09:52:00+05:30,24703.7,24703.7,24688.0,24696.9,126
2026-08-05T09:53:00+05:30,24695.7,24695.7,24684.7,24689.8,141
2026-08-05T09:54:00+05:30,24686.9,24690.0,24682.0,24682.0,62
2026-08-05T09:55:00+05:30,24682.1,24685.0,24670.2,24679.9,291
2026-08-05T09:56:00+05:30,24673.5,24679.8,24670.2,24677.9,77
2026-08-05T09:57:00+05:30,24677.9,24679.9,24670.4,24679.8,84
2026-08-05T09:58:00+05:30,24679.8,24684.9,24676.8,24676.8,58
2026-08-05T09:59:00+05:30,24681.0,24687.4,24674.9,24687.4,66
2026-08-05T10:00:00+05:30,24687.4,24696.9,24683.0,24696.2,110
2026-08-05T10:01:00+05:30,24696.4,24697.0,24693.0,24695.0,39
2026-08-05T10:02:00+05:30,24697.0,24706.4,24685.1,24706.4,247
2026-08-05T10:03:00+05:30,24706.4,24714.9,24704.0,24706.0,266
2026-08-05T10:04:00+05:30,24704.0,24706.5,24699.0,24699.0,87
2026-08-05T10:05:00+05:30,24699.0,24706.5,24682.2,24683.5,266
2026-08-05T10:06:00+05:30,24684.2,24695.0,24675.7,24677.0,105
2026-08-05T10:07:00+05:30,24683.7,24688.4,24676.0,24684.0,72
2026-08-05T10:08:00+05:30,24680.5,24698.1,24677.0,24690.0,1195
2026-08-05T10:09:00+05:30,24690.0,24690.0,24684.4,24685.0,796
2026-08-05T10:10:00+05:30,24685.0,24696.0,24684.9,24693.1,1229
2026-08-05T10:11:00+05:30,24690.1,24697.0,24689.9,24696.0,35
2026-08-05T10:12:00+05:30,24696.0,24696.9,24692.5,24696.0,75
2026-08-05T10:13:00+05:30,24696.9,24704.0,24694.6,24699.7,100
2026-08-05T10:14:00+05:30,24699.3,24710.0,24699.0,24710.0,98
2026-08-05T10:15:00+05:30,24699.7,24708.7,24690.0,24690.0,62
2026-08-05T10:16:00+05:30,24700.0,24700.0,24687.1,24688.0,303
2026-08-05T10:17:00+05:30,24687.0,24690.0,24686.1,24690.0,67
2026-08-05T10:18:00+05:30,24690.0,24690.0,24686.1,24690.0,43
2026-08-05T10:19:00+05:30,24690.0,24691.4,24687.0,24691.1,138
2026-08-05T10:20:00+05:30,24697.0,24700.0,24691.1,24693.8,40
2026-08-05T10:21:00+05:30,24694.4,24700.0,24687.0,24687.0,104
2026-08-05T10:22:00+05:30,24687.0,24694.0,24685.9,24690.3,56
2026-08-05T10:23:00+05:30,24690.0,24704.1,24690.0,24694.1,82
2026-08-05T10:24:00+05:30,24694.2,24704.0,24690.1,24703.0,80
2026-08-05T10:25:00+05:30,24703.8,24703.8,24690.0,24690.1,27
2026-08-05T10:26:00+05:30,24690.1,24698.0,24677.0,24677.0,84
2026-08-05T10:27:00+05:30,24676.5,24686.6,24671.0,24671.0,104
2026-08-05T10:28:00+05:30,24673.4,24673.4,24660.0,24662.2,147
2026-08-05T10:29:00+05:30,24664.9,24672.0,24662.0,24662.0,55
2026-08-05T10:30:00+05:30,24661.0,24661.0,24653.0,24653.0,147
2026-08-05T10:31:00+05:30,24653.0,24660.0,24642.0,24642.0,291
2026-08-05T10:32:00+05:30,24641.0,24655.0,24640.0,24655.0,130
2026-08-05T10:33:00+05:30,24654.9,24660.0,24652.3,24659.0,115
2026-08-05T10:34:00+05:30,24659.9,24660.2,24658.0,24660.0,336
2026-08-05T10:35:00+05:30,24658.0,24660.0,24656.3,24660.0,111
2026-08-05T10:36:00+05:30,24660.0,24679.5,24659.9,24672.3,280
2026-08-05T10:37:00+05:30,24673.8,24674.9,24651.7,24652.4,48
2026-08-05T10:38:00+05:30,24652.7,24659.9,24652.3,24659.0,28
2026-08-05T10:39:00+05:30,24659.0,24671.1,24659.0,24660.3,63
2026-08-05T10:40:00+05:30,24659.1,24669.9,24659.0,24669.9,55
2026-08-05T10:41:00+05:30,24664.1,24684.2,24663.7,24676.8,48
2026-08-05T10:42:00+05:30,24676.8,24688.0,24676.8,24685.1,33
2026-08-05T10:43:00+05:30,24685.0,24696.0,24679.1,24692.0,94
2026-08-05T10:44:00+05:30,24692.7,24692.7,24677.3,24680.0,49
2026-08-05T10:45:00+05:30,24684.0,24690.0,24676.1,24690.0,44
2026-08-05T10:46:00+05:30,24681.3,24690.0,24680.0,24690.0,18
2026-08-05T10:47:00+05:30,24690.0,24693.0,24680.0,24693.0,40
2026-08-05T10:48:00+05:30,24693.0,24693.0,24685.0,24686.0,36
2026-08-05T10:49:00+05:30,24686.0,24695.0,24686.0,24695.0,25
2026-08-05T10:50:00+05:30,24694.0,24700.0,24694.0,24700.0,102
2026-08-05T10:51:00+05:30,24700.0,24704.0,24687.3,24692.0,119
2026-08-05T10:52:00+05:30,24690.1,24699.2,24686.0,24697.0,18
2026-08-05T10:53:00+05:30,24697.0,24700.0,24697.0,24700.0,19
2026-08-05T10:54:00+05:30,24699.5,24702.0,24692.1,24695.1,33
2026-08-05T10:55:00+05:30,24699.0,24709.0,24699.0,24709.0,61
2026-08-05T10:56:00+05:30,24709.8,24714.9,24709.8,24714.0,206
2026-08-05T10:57:00+05:30,24710.0,24715.0,24707.2,24710.8,64
2026-08-05T10:58:00+05:30,24714.9,24719.0,24711.4,24719.0,155
2026-08-05T10:59:00+05:30,24718.1,24722.0,24718.1,24722.0,185
2026-08-05T11:00:00+05:30,24722.0,24740.0,24720.0,24740.0,559
2026-08-05T11:01:00+05:30,24740.0,24740.0,24734.1,24738.5,117
2026-08-05T11:02:00+05:30,24735.0,24736.4,24730.0,24733.5,116
2026-08-05T11:03:00+05:30,24730.0,24737.0,24728.1,24728.1,128
2026-08-05T11:04:00+05:30,24728.5,24737.0,24728.0,24730.0,52
2026-08-05T11:05:00+05:30,24728.0,24735.0,24728.0,24732.0,41
2026-08-05T11:06:00+05:30,24734.9,24735.0,24731.0,24731.0,41
2026-08-05T11:07:00+05:30,24733.0,24733.0,24726.0,24726.0,94
2026-08-05T11:08:00+05:30,24725.1,24728.2,24709.5,24710.0,103
2026-08-05T11:09:00+05:30,24710.0,24718.0,24709.0,24712.8,28
2026-08-05T11:10:00+05:30,24712.5,24713.5,24699.0,24700.0,78
2026-08-05T11:11:00+05:30,24700.0,24707.0,24695.7,24705.0,87
2026-08-05T11:12:00+05:30,24705.0,24707.0,24700.0,24704.0,25
2026-08-05T11:13:00+05:30,24705.5,24719.9,24705.5,24710.0,47
2026-08-05T11:14:00+05:30,24707.0,24718.8,24702.3,24715.0,36
2026-08-05T11:15:00+05:30,24717.2,24718.6,24706.5,24718.6,43
2026-08-05T11:16:00+05:30,24716.0,24718.6,24712.2,24712.5,12
2026-08-05T11:17:00+05:30,24712.5,24715.0,24710.0,24710.0,15
2026-08-05T11:18:00+05:30,24709.5,24712.8,24707.0,24710.0,31
2026-08-05T11:19:00+05:30,24707.1,24707.1,24700.0,24700.0,44
2026-08-05T11:20:00+05:30,24700.0,24703.0,24698.6,24698.6,60
2026-08-05T11:21:00+05:30,24698.0,24703.0,24695.9,24703.0,33
2026-08-05T11:22:00+05:30,24703.0,24709.9,24703.0,24707.0,23
2026-08-05T11:23:00+05:30,24705.1,24709.9,24702.1,24703.0,13
2026-08-05T11:24:00+05:30,24702.0,24702.0,24699.0,24700.0,24
2026-08-05T11:25:00+05:30,24699.1,24703.0,24699.0,24700.0,23
2026-08-05T11:26:00+05:30,24695.1,24702.0,24694.2,24700.0,35
2026-08-05T11:27:00+05:30,24695.3,24700.0,24690.1,24695.0,27
2026-08-05T11:28:00+05:30,24690.1,24697.0,24690.1,24695.0,23
2026-08-05T11:29:00+05:30,24695.0,24697.0,24690.1,24690.1,17
2026-08-05T11:30:00+05:30,24690.0,24694.0,24682.6,24690.0,90
2026-08-05T11:31:00+05:30,24686.0,24686.0,24680.1,24680.1,35
